Entity,Code,Year,natural_ha_share
Oman,OMN,1790,13.0865449
Oman,OMN,1800,13.08922145
Oman,OMN,1810,13.07551765
Oman,OMN,1820,13.06181698
Oman,OMN,1830,13.03709485
Oman,OMN,1840,13.01042792
Oman,OMN,1850,12.98265064
Oman,OMN,1860,12.95246861
Oman,OMN,1870,12.92070203
Oman,OMN,1880,12.88608224
Oman,OMN,1890,12.83292473
Oman,OMN,1900,12.7759819
Oman,OMN,1910,12.71394522
Oman,OMN,1920,12.67794935
Oman,OMN,1930,12.62622309
Oman,OMN,1940,12.56820365
Oman,OMN,1950,12.50158228
Oman,OMN,1960,12.16743889
Oman,OMN,1970,12.16545735
Oman,OMN,1980,12.15971532
Oman,OMN,1990,13.50626487
Oman,OMN,2000,13.46011608
Oman,OMN,2010,13.28184144
Pakistan,PAK,1780,53.25657191
Pakistan,PAK,1790,53.08992389
Pakistan,PAK,1800,52.91295643
Pakistan,PAK,1810,52.70506564
Pakistan,PAK,1820,52.48680307
Pakistan,PAK,1830,52.25249065
Pakistan,PAK,1840,52.0063216
Pakistan,PAK,1850,51.72693035
Pakistan,PAK,1860,51.50104856
Pakistan,PAK,1870,51.22903684
Pakistan,PAK,1880,50.97448791
Pakistan,PAK,1890,50.71639304
Pakistan,PAK,1900,50.44170581
Pakistan,PAK,1910,50.16461214
Pakistan,PAK,1920,49.40090047
Pakistan,PAK,1930,48.10660669
Pakistan,PAK,1940,46.35834393
Pakistan,PAK,1950,42.36992543
Pakistan,PAK,1960,38.30078984
Pakistan,PAK,1970,40.46254555
Pakistan,PAK,1980,41.32430903
Pakistan,PAK,1990,40.72868091
Pakistan,PAK,2000,40.50754647
Pakistan,PAK,2010,40.17195106
Palestine,PSE,1780,94.04488043
Palestine,PSE,1790,93.89261303
Palestine,PSE,1800,93.73574713
Palestine,PSE,1810,93.61579327
Palestine,PSE,1820,93.46816573
Palestine,PSE,1830,93.30672199
Palestine,PSE,1840,93.16833279
Palestine,PSE,1850,93.01614809
Palestine,PSE,1860,92.86854122
Palestine,PSE,1870,92.84092956
Palestine,PSE,1880,92.82715473
Palestine,PSE,1890,92.81337993
Palestine,PSE,1900,92.79504795
Palestine,PSE,1910,92.776716
Palestine,PSE,1920,91.54051359
Palestine,PSE,1930,89.64915314
Palestine,PSE,1940,87.36596916
Palestine,PSE,1950,84.37321027
Palestine,PSE,1960,75.02867266
Palestine,PSE,1970,73.81349758
Palestine,PSE,1980,72.59724676
Palestine,PSE,1990,69.86686119
Palestine,PSE,2000,70.49374603
Palestine,PSE,2010,71.72725307
Panama,PAN,1780,87.39221894
Panama,PAN,1790,87.34136034
Panama,PAN,1800,87.24713663
Panama,PAN,1810,87.23975764
Panama,PAN,1820,87.08063795
Panama,PAN,1830,86.94900235
Panama,PAN,1840,86.80445506
Panama,PAN,1850,86.60286064
Panama,PAN,1860,86.32700781
Panama,PAN,1870,86.04115936
Panama,PAN,1880,85.74568751
Panama,PAN,1890,85.29363525
Panama,PAN,1900,84.77749221
Panama,PAN,1910,83.80989081
Panama,PAN,1920,82.76223311
Panama,PAN,1930,81.89138444
Panama,PAN,1940,79.70260941
Panama,PAN,1950,76.94209606
Panama,PAN,1960,73.51675192
Panama,PAN,1970,73.09241961
Panama,PAN,1980,73.97232881
Panama,PAN,1990,72.01086583
Panama,PAN,2000,71.77632208
Panama,PAN,2010,69.77587877
Papua New Guinea,PNG,1780,95.73012431
Papua New Guinea,PNG,1790,95.72529832
Papua New Guinea,PNG,1800,95.72088917
Papua New Guinea,PNG,1810,95.71504161
Papua New Guinea,PNG,1820,95.71021445
Papua New Guinea,PNG,1830,95.70463285
Papua New Guinea,PNG,1840,95.69857386
Papua New Guinea,PNG,1850,95.69195837
Papua New Guinea,PNG,1860,95.68480201
Papua New Guinea,PNG,1870,95.67723069
Papua New Guinea,PNG,1880,95.66952931
Papua New Guinea,PNG,1890,95.66105086
Papua New Guinea,PNG,1900,95.65183623
Papua New Guinea,PNG,1910,95.64315283
Papua New Guinea,PNG,1920,95.62111506
Papua New Guinea,PNG,1930,95.58121412
Papua New Guinea,PNG,1940,95.54172723
Papua New Guinea,PNG,1950,95.49558374
Papua New Guinea,PNG,1960,95.41105257
Papua New Guinea,PNG,1970,95.2748666
Papua New Guinea,PNG,1980,95.17233107
Papua New Guinea,PNG,1990,95.00355892
Papua New Guinea,PNG,2000,94.82345737
Papua New Guinea,PNG,2010,94.68153321
Paraguay,PRY,1780,94.55943832
Paraguay,PRY,1790,94.37891571
Paraguay,PRY,1800,94.18537127
Paraguay,PRY,1810,93.44570798
Paraguay,PRY,1820,92.67526405
Paraguay,PRY,1830,91.91559893
Paraguay,PRY,1840,91.20676212
Paraguay,PRY,1850,90.49704731
Paraguay,PRY,1860,90.05968004
Paraguay,PRY,1870,89.67016335
Paraguay,PRY,1880,89.26026819
Paraguay,PRY,1890,88.68516822
Paraguay,PRY,1900,88.23549177
Paraguay,PRY,1910,84.85196962
Paraguay,PRY,1920,81.28616385
Paraguay,PRY,1930,77.84301514
Paraguay,PRY,1940,74.41988493
Paraguay,PRY,1950,71.29577588
Paraguay,PRY,1960,63.57193626
Paraguay,PRY,1970,61.76582374
Paraguay,PRY,1980,57.09670366
Paraguay,PRY,1990,48.25186337
Paraguay,PRY,2000,51.19656354
Paraguay,PRY,2010,48.81406405
Peru,PER,1780,80.8077346
Peru,PER,1790,80.85200373
Peru,PER,1800,80.8929378
Peru,PER,1810,80.92897112
Peru,PER,1820,80.95955149
Peru,PER,1830,80.69516075
Peru,PER,1840,80.44396622
Peru,PER,1850,80.15883004
Peru,PER,1860,79.80357464
Peru,PER,1870,79.4714556
Peru,PER,1880,78.92269292
Peru,PER,1890,77.7514796
Peru,PER,1900,76.90377588
Peru,PER,1910,76.35229578
Peru,PER,1920,75.76701357
Peru,PER,1930,75.16850334
Peru,PER,1940,74.40607997
Peru,PER,1950,73.90772184
Peru,PER,1960,71.51238922
Peru,PER,1970,71.68290705
Peru,PER,1980,71.36097138
Peru,PER,1990,70.30182184
Peru,PER,2000,71.89906583
Peru,PER,2010,71.68209763
Philippines,PHL,1780,92.00533351
Philippines,PHL,1790,91.96924671
Philippines,PHL,1800,91.93669021
Philippines,PHL,1810,91.90140969
Philippines,PHL,1820,91.86228123
Philippines,PHL,1830,91.77300568
Philippines,PHL,1840,91.64174755
Philippines,PHL,1850,91.47419629
Philippines,PHL,1860,91.26041217
Philippines,PHL,1870,91.05226587
Philippines,PHL,1880,90.80868604
Philippines,PHL,1890,90.53796273
Philippines,PHL,1900,90.22923558
Philippines,PHL,1910,89.65716549
Philippines,PHL,1920,88.8985837
Philippines,PHL,1930,87.83168828
Philippines,PHL,1940,86.18569485
Philippines,PHL,1950,84.25889858
Philippines,PHL,1960,80.29466484
Philippines,PHL,1970,79.15329198
Philippines,PHL,1980,75.05098002
Philippines,PHL,1990,74.42630887
Philippines,PHL,2000,74.3762307
Philippines,PHL,2010,73.93764921
Poland,POL,1780,67.90034317
Poland,POL,1790,67.27819504
Poland,POL,1800,66.71014541
Poland,POL,1810,65.95174116
Poland,POL,1820,65.25771037
Poland,POL,1830,64.09027711
Poland,POL,1840,62.20647261
Poland,POL,1850,60.27655399
Poland,POL,1860,55.91546388
Poland,POL,1870,51.81771394
Poland,POL,1880,45.21957876
Poland,POL,1890,39.15287908
Poland,POL,1900,36.08441951
Poland,POL,1910,33.18306447
Poland,POL,1920,41.16417135
Poland,POL,1930,33.04647432
Poland,POL,1940,36.78535035
Poland,POL,1950,43.4197907
Poland,POL,1960,34.40157597
Poland,POL,1970,37.23822396
Poland,POL,1980,44.76401123
Poland,POL,1990,55.73899577
Poland,POL,2000,64.30543417
Poland,POL,2010,69.27150116
Portugal,PRT,1780,77.22687849
Portugal,PRT,1790,76.82568897
Portugal,PRT,1800,76.43146713
Portugal,PRT,1810,76.05840852
Portugal,PRT,1820,75.67243148
Portugal,PRT,1830,74.99309284
Portugal,PRT,1840,74.3478452
Portugal,PRT,1850,74.04065547
Portugal,PRT,1860,72.92771425
Portugal,PRT,1870,71.63553693
Portugal,PRT,1880,70.25011364
Portugal,PRT,1890,68.39277322
Portugal,PRT,1900,67.03282784
Portugal,PRT,1910,65.16248364
Portugal,PRT,1920,64.71951536
Portugal,PRT,1930,62.53952024
Portugal,PRT,1940,59.19997664
Portugal,PRT,1950,56.53810966
Portugal,PRT,1960,54.94950427
Portugal,PRT,1970,55.74692428
Portugal,PRT,1980,56.54634068
Portugal,PRT,1990,62.51409347
Portugal,PRT,2000,61.76468868
Portugal,PRT,2010,62.87601233
Puerto Rico,PRI,1780,98.58255144
Puerto Rico,PRI,1790,98.58255144
Puerto Rico,PRI,1800,98.58255144
Puerto Rico,PRI,1810,98.58255144
Puerto Rico,PRI,1820,98.58255144
Puerto Rico,PRI,1830,98.58255144
Puerto Rico,PRI,1840,98.58255144
Puerto Rico,PRI,1850,98.58255144
Puerto Rico,PRI,1860,98.58255144
Puerto Rico,PRI,1870,98.58255144
Puerto Rico,PRI,1880,98.58255144
Puerto Rico,PRI,1890,98.58255144
Puerto Rico,PRI,1900,98.59047547
Puerto Rico,PRI,1910,98.59113664
Puerto Rico,PRI,1920,98.59113664
Puerto Rico,PRI,1930,98.59113664
Puerto Rico,PRI,1940,98.59113664
Puerto Rico,PRI,1950,98.59113664
Puerto Rico,PRI,1960,98.59113664
Puerto Rico,PRI,1970,98.59149398
Puerto Rico,PRI,1980,98.59260584
Puerto Rico,PRI,1990,98.59329162
Puerto Rico,PRI,2000,98.5945727
Puerto Rico,PRI,2010,98.5945727
Qatar,QAT,1780,27.11342423
Qatar,QAT,1790,27.08021467
Qatar,QAT,1800,27.05033852
Qatar,QAT,1810,27.01712896
Qatar,QAT,1820,26.98393324
Qatar,QAT,1830,26.94740411
Qatar,QAT,1840,26.91088882
Qatar,QAT,1850,26.86772054
Qatar,QAT,1860,26.82455225
Qatar,QAT,1870,26.81459354
Qatar,QAT,1880,26.80463483
Qatar,QAT,1890,26.79799569
Qatar,QAT,1900,26.7847174
Qatar,QAT,1910,26.77142527
Qatar,QAT,1920,26.69838084
Qatar,QAT,1930,26.62201684
Qatar,QAT,1940,26.53899986
Qatar,QAT,1950,26.44935758
Qatar,QAT,1960,25.46652898
Qatar,QAT,1970,25.46475592
Qatar,QAT,1980,25.40818131
Qatar,QAT,1990,39.36922932
Qatar,QAT,2000,42.53777388
Qatar,QAT,2010,42.4839837
Romania,ROU,1780,73.22844725
Romania,ROU,1790,72.15801739
Romania,ROU,1800,71.04088029
Romania,ROU,1810,69.87362539
Romania,ROU,1820,68.64686058
Romania,ROU,1830,66.31960013
Romania,ROU,1840,65.18703384
Romania,ROU,1850,63.98876667
Romania,ROU,1860,62.39084699
Romania,ROU,1870,60.87146904
Romania,ROU,1880,59.304582
Romania,ROU,1890,57.81098718
Romania,ROU,1900,56.47009708
Romania,ROU,1910,54.20169392
Romania,ROU,1920,53.50717529
Romania,ROU,1930,47.87574594
Romania,ROU,1940,45.97897126
Romania,ROU,1950,43.59526923
Romania,ROU,1960,38.17788565
Romania,ROU,1970,37.05577076
Romania,ROU,1980,37.32703652
Romania,ROU,1990,38.95080879
Romania,ROU,2000,48.31598365
Romania,ROU,2010,52.44780152
Russia,RUS,1780,84.35664506
Russia,RUS,1790,84.05697148
Russia,RUS,1800,83.76346304
Russia,RUS,1810,83.48024544
Russia,RUS,1820,83.0994711
Russia,RUS,1830,82.67303761
Russia,RUS,1840,81.17695991
Russia,RUS,1850,80.47172818
Russia,RUS,1860,78.9777805
Russia,RUS,1870,78.09591091
Russia,RUS,1880,76.21254827
Russia,RUS,1890,74.08562379
Russia,RUS,1900,72.10766972
Russia,RUS,1910,67.62896572
Russia,RUS,1920,69.76022547
Russia,RUS,1930,67.66768979
Russia,RUS,1940,62.20017089
Russia,RUS,1950,64.91349486
Russia,RUS,1960,60.4826743
Russia,RUS,1970,60.85280568
Russia,RUS,1980,61.13984679
Russia,RUS,1990,62.09714281
Russia,RUS,2000,61.56214933
Russia,RUS,2010,62.10317403
Rwanda,RWA,1780,75.46992613
Rwanda,RWA,1790,75.58616255
Rwanda,RWA,1800,75.7055133
Rwanda,RWA,1810,75.81886567
Rwanda,RWA,1820,75.33928583
Rwanda,RWA,1830,74.83800383
Rwanda,RWA,1840,74.31379162
Rwanda,RWA,1850,73.76681794
Rwanda,RWA,1860,73.19779772
Rwanda,RWA,1870,72.21188101
Rwanda,RWA,1880,71.15845352
Rwanda,RWA,1890,70.03552074
Rwanda,RWA,1900,68.84219479
Rwanda,RWA,1910,67.56050377
Rwanda,RWA,1920,65.38443213
Rwanda,RWA,1930,63.83287104
Rwanda,RWA,1940,60.49118565
Rwanda,RWA,1950,56.76066961
Rwanda,RWA,1960,46.23539634
Rwanda,RWA,1970,42.37002948
Rwanda,RWA,1980,34.08158464
Rwanda,RWA,1990,30.08020263
Rwanda,RWA,2000,26.91379962
Rwanda,RWA,2010,25.39483951
Saudi Arabia,SAU,1780,25.36870047
Saudi Arabia,SAU,1790,25.22324239
Saudi Arabia,SAU,1800,25.06084825
Saudi Arabia,SAU,1810,24.88057402
Saudi Arabia,SAU,1820,24.67853083
Saudi Arabia,SAU,1830,24.39359545
Saudi Arabia,SAU,1840,24.09431955
Saudi Arabia,SAU,1850,23.75534732
Saudi Arabia,SAU,1860,23.3709956
Saudi Arabia,SAU,1870,22.93490622
Saudi Arabia,SAU,1880,22.39416695
Saudi Arabia,SAU,1890,21.76136235
Saudi Arabia,SAU,1900,21.03438675
Saudi Arabia,SAU,1910,20.19826311
Saudi Arabia,SAU,1920,19.28463601
Saudi Arabia,SAU,1930,18.04008682
Saudi Arabia,SAU,1940,16.58401384
Saudi Arabia,SAU,1950,14.88190673
Saudi Arabia,SAU,1960,10.01141451
Saudi Arabia,SAU,1970,10.01139888
Saudi Arabia,SAU,1980,12.5264334
Saudi Arabia,SAU,1990,7.338264353
Saudi Arabia,SAU,2000,6.723026915
Saudi Arabia,SAU,2010,6.732547623
Senegal,SEN,1780,87.84373184
Senegal,SEN,1790,88.02082255
Senegal,SEN,1800,88.19278333
Senegal,SEN,1810,88.35559688
Senegal,SEN,1820,88.1575098
Senegal,SEN,1830,87.94962546
Senegal,SEN,1840,87.73506751
Senegal,SEN,1850,87.51292142
Senegal,SEN,1860,87.28461172
Senegal,SEN,1870,86.94595096
Senegal,SEN,1880,86.59300984
Senegal,SEN,1890,86.22401805
Senegal,SEN,1900,85.82177606
Senegal,SEN,1910,85.41828015
Senegal,SEN,1920,83.17278574
Senegal,SEN,1930,80.41908527
Senegal,SEN,1940,77.12165591
Senegal,SEN,1950,74.0575186
Senegal,SEN,1960,67.70626901
Senegal,SEN,1970,69.47398389
Senegal,SEN,1980,67.85788266
Senegal,SEN,1990,62.44279306
Senegal,SEN,2000,60.32950308
Senegal,SEN,2010,58.35182926
Serbia,SRB,1780,73.95039514
Serbia,SRB,1790,73.84760508
Serbia,SRB,1800,73.76408036
Serbia,SRB,1810,73.69654209
Serbia,SRB,1820,73.64191084
Serbia,SRB,1830,73.55656023
Serbia,SRB,1840,73.54697922
Serbia,SRB,1850,68.48559436
Serbia,SRB,1860,63.79350908
Serbia,SRB,1870,59.41982661
Serbia,SRB,1880,55.3955484
Serbia,SRB,1890,51.80447363
Serbia,SRB,1900,48.76913419
Serbia,SRB,1910,46.24844838
Serbia,SRB,1920,43.90239802
Serbia,SRB,1930,41.58747118
Serbia,SRB,1940,39.59205968
Serbia,SRB,1950,35.9285646
Serbia,SRB,1960,32.76422518
Serbia,SRB,1970,34.09943125
Serbia,SRB,1980,35.69027009
Serbia,SRB,1990,37.62459676
Serbia,SRB,2000,40.19105598
Serbia,SRB,2010,42.15619048
Sierra Leone,SLE,1780,89.0796009
Sierra Leone,SLE,1790,88.81796919
Sierra Leone,SLE,1800,88.54125116
Sierra Leone,SLE,1810,88.25452316
Sierra Leone,SLE,1820,87.81930066
Sierra Leone,SLE,1830,87.35904868
Sierra Leone,SLE,1840,86.87814933
Sierra Leone,SLE,1850,86.37507222
Sierra Leone,SLE,1860,85.84139581
Sierra Leone,SLE,1870,85.0861921
Sierra Leone,SLE,1880,84.27690485
Sierra Leone,SLE,1890,83.42180594
Sierra Leone,SLE,1900,82.5075384
Sierra Leone,SLE,1910,81.54498066
Sierra Leone,SLE,1920,79.28345675
Sierra Leone,SLE,1930,76.56008175
Sierra Leone,SLE,1940,73.43963315
Sierra Leone,SLE,1950,70.13140325
Sierra Leone,SLE,1960,65.77404261
Sierra Leone,SLE,1970,65.25550506
Sierra Leone,SLE,1980,64.72734744
Sierra Leone,SLE,1990,64.61826393
Sierra Leone,SLE,2000,63.28047787
Sierra Leone,SLE,2010,62.40266041
Slovakia,SVK,1780,70.94953164
Slovakia,SVK,1790,70.59984732
Slovakia,SVK,1800,70.23168055
Slovakia,SVK,1810,69.85110793
Slovakia,SVK,1820,68.87205491
Slovakia,SVK,1830,67.76282012
Slovakia,SVK,1840,66.60947858
Slovakia,SVK,1850,65.5143124
Slovakia,SVK,1860,64.42011701
Slovakia,SVK,1870,63.91621767
Slovakia,SVK,1880,63.30933986
Slovakia,SVK,1890,62.65321761
Slovakia,SVK,1900,61.94560744
Slovakia,SVK,1910,61.31258363
Slovakia,SVK,1920,61.1574592
Slovakia,SVK,1930,57.78166524
Slovakia,SVK,1940,58.97822779
Slovakia,SVK,1950,58.55451445
Slovakia,SVK,1960,51.94192937
Slovakia,SVK,1970,57.40423764
Slovakia,SVK,1980,61.54481913
Slovakia,SVK,1990,63.98988178
Slovakia,SVK,2000,70.83345414
Slovakia,SVK,2010,77.20964042
Slovenia,SVN,1780,86.42610596
Slovenia,SVN,1790,86.27805464
Slovenia,SVN,1800,86.13436781
Slovenia,SVN,1810,85.97636691
Slovenia,SVN,1820,85.5818944
Slovenia,SVN,1830,85.13904703
Slovenia,SVN,1840,84.69714647
Slovenia,SVN,1850,84.28699776
Slovenia,SVN,1860,83.91327962
Slovenia,SVN,1870,82.89788839
Slovenia,SVN,1880,81.77071453
Slovenia,SVN,1890,80.56799448
Slovenia,SVN,1900,79.1938352
Slovenia,SVN,1910,77.74687985
Slovenia,SVN,1920,76.12285114
Slovenia,SVN,1930,73.69982285
Slovenia,SVN,1940,70.95592495
Slovenia,SVN,1950,68.11560936
Slovenia,SVN,1960,66.87008638
Slovenia,SVN,1970,67.72566041
Slovenia,SVN,1980,69.000525
Slovenia,SVN,1990,70.66165909
Slovenia,SVN,2000,84.30312477
Slovenia,SVN,2010,85.35033561
Solomon Islands,SLB,1780,99.91150096
Solomon Islands,SLB,1790,99.91150096
Solomon Islands,SLB,1800,99.91150096
Solomon Islands,SLB,1810,99.91150096
Solomon Islands,SLB,1820,99.91150096
Solomon Islands,SLB,1830,99.91150096
Solomon Islands,SLB,1840,99.91150096
Solomon Islands,SLB,1850,99.91150096
Solomon Islands,SLB,1860,99.91150096
Solomon Islands,SLB,1870,99.91150096
Solomon Islands,SLB,1880,99.91150096
Solomon Islands,SLB,1890,99.91150096
Solomon Islands,SLB,1900,99.91150096
Solomon Islands,SLB,1910,99.91150096
Solomon Islands,SLB,1920,99.91150096
Solomon Islands,SLB,1930,99.91150096
Solomon Islands,SLB,1940,99.91150096
Solomon Islands,SLB,1950,99.91150096
Solomon Islands,SLB,1960,99.91150096
Solomon Islands,SLB,1970,99.91150096
Solomon Islands,SLB,1980,99.91150096
Solomon Islands,SLB,1990,99.91150096
Solomon Islands,SLB,2000,99.91161953
Solomon Islands,SLB,2010,99.91161953
Somalia,SOM,1780,83.04964902
Somalia,SOM,1790,82.56885912
Somalia,SOM,1800,82.05128948
Somalia,SOM,1810,81.49017614
Somalia,SOM,1820,80.88249238
Somalia,SOM,1830,79.76168014
Somalia,SOM,1840,78.66215426
Somalia,SOM,1850,77.44361851
Somalia,SOM,1860,76.09249097
Somalia,SOM,1870,74.44571469
Somalia,SOM,1880,72.59637604
Somalia,SOM,1890,70.52305614
Somalia,SOM,1900,68.18748268
Somalia,SOM,1910,65.59690068
Somalia,SOM,1920,61.51230041
Somalia,SOM,1930,56.71604564
Somalia,SOM,1940,51.0744332
Somalia,SOM,1950,44.42568971
Somalia,SOM,1960,29.94249387
Somalia,SOM,1970,29.86148526
Somalia,SOM,1980,29.77676113
Somalia,SOM,1990,29.76791466
Somalia,SOM,2000,29.7032436
Somalia,SOM,2010,29.3613697
South Africa,ZAF,1780,94.77491466
South Africa,ZAF,1790,94.78081269
South Africa,ZAF,1800,94.79188803
South Africa,ZAF,1810,94.80759771
South Africa,ZAF,1820,94.82424783
South Africa,ZAF,1830,94.84597836
South Africa,ZAF,1840,94.87312541
South Africa,ZAF,1850,94.90573163
South Africa,ZAF,1860,93.60930433
South Africa,ZAF,1870,92.20985058
South Africa,ZAF,1880,88.62038075
South Africa,ZAF,1890,86.56083078
South Africa,ZAF,1900,82.34236398
South Africa,ZAF,1910,76.8832647
South Africa,ZAF,1920,71.33667019
South Africa,ZAF,1930,64.10759812
South Africa,ZAF,1940,55.45621783
South Africa,ZAF,1950,40.49018904
South Africa,ZAF,1960,24.1978785
South Africa,ZAF,1970,29.43424736
South Africa,ZAF,1980,31.16815957
South Africa,ZAF,1990,30.09187689
South Africa,ZAF,2000,32.12104228
South Africa,ZAF,2010,33.55089883
South America,,1780,91.51587811
South America,,1790,91.44880213
South America,,1800,91.36379648
South America,,1810,91.25035464
South America,,1820,90.9782413
South America,,1830,90.57784502
South America,,1840,90.24086288
South America,,1850,89.84439903
South America,,1860,89.22090456
South America,,1870,88.77510793
South America,,1880,88.18069245
South America,,1890,86.8828303
South America,,1900,85.9575198
South America,,1910,84.35855709
South America,,1920,81.93176301
South America,,1930,79.1845825
South America,,1940,75.90338508
South America,,1950,73.6887202
South America,,1960,69.86432297
South America,,1970,67.98609854
South America,,1980,66.59772405
South America,,1990,66.24991928
South America,,2000,66.50806758
South America,,2010,66.41009625
South Korea,KOR,1780,93.64648282
South Korea,KOR,1790,93.5245994
South Korea,KOR,1800,93.30383042
South Korea,KOR,1810,93.04179124
South Korea,KOR,1820,92.71806968
South Korea,KOR,1830,92.56170884
South Korea,KOR,1840,92.40794368
South Korea,KOR,1850,92.26351932
South Korea,KOR,1860,92.10658076
South Korea,KOR,1870,91.95586855
South Korea,KOR,1880,91.80985412
South Korea,KOR,1890,91.67082524
South Korea,KOR,1900,91.50057624
South Korea,KOR,1910,91.29610239
South Korea,KOR,1920,90.33612376
South Korea,KOR,1930,89.02304565
South Korea,KOR,1940,88.02877679
South Korea,KOR,1950,85.97047115
South Korea,KOR,1960,82.48075016
South Korea,KOR,1970,81.30800196
South Korea,KOR,1980,81.62264612
South Korea,KOR,1990,81.71157518
South Korea,KOR,2000,82.75904192
South Korea,KOR,2010,83.65845443
South Sudan,SSD,1780,90.89676483
South Sudan,SSD,1790,90.29927597
South Sudan,SSD,1800,89.65803086
South Sudan,SSD,1810,88.97118912
South Sudan,SSD,1820,87.80285348
South Sudan,SSD,1830,86.47403693
South Sudan,SSD,1840,84.99636476
South Sudan,SSD,1850,83.35493463
South Sudan,SSD,1860,81.53038741
South Sudan,SSD,1870,79.29535888
South Sudan,SSD,1880,76.78182697
South Sudan,SSD,1890,73.9603342
South Sudan,SSD,1900,70.78390367
South Sudan,SSD,1910,67.21044282
South Sudan,SSD,1920,63.1598831
South Sudan,SSD,1930,61.11091439
South Sudan,SSD,1940,56.22772364
South Sudan,SSD,1950,50.66652493
South Sudan,SSD,1960,34.12340381
South Sudan,SSD,1970,34.0940295
South Sudan,SSD,1980,37.94203236
South Sudan,SSD,1990,30.87110127
South Sudan,SSD,2000,27.62376566
South Sudan,SSD,2010,26.37056549
Spain,ESP,1780,48.98904998
Spain,ESP,1790,48.60408961
Spain,ESP,1800,48.21523154
Spain,ESP,1810,47.80711642
Spain,ESP,1820,47.38829292
Spain,ESP,1830,46.12833926
Spain,ESP,1840,46.33247815
Spain,ESP,1850,44.56611036
Spain,ESP,1860,43.37644246
Spain,ESP,1870,43.18810522
Spain,ESP,1880,42.99711034
Spain,ESP,1890,42.94242374
Spain,ESP,1900,43.45364163
Spain,ESP,1910,42.68346758
Spain,ESP,1920,41.94856311
Spain,ESP,1930,40.64864032
Spain,ESP,1940,39.47848928
Spain,ESP,1950,38.61258268
Spain,ESP,1960,36.50005762
Spain,ESP,1970,38.58647576
Spain,ESP,1980,43.54543844
Spain,ESP,1990,51.82488719
Spain,ESP,2000,54.8027686
Spain,ESP,2010,55.95309094
Sri Lanka,LKA,1780,87.84739915
Sri Lanka,LKA,1790,87.8833241
Sri Lanka,LKA,1800,87.9197026
Sri Lanka,LKA,1810,87.95426153
Sri Lanka,LKA,1820,87.98654936
Sri Lanka,LKA,1830,87.76736533
Sri Lanka,LKA,1840,87.3881227
Sri Lanka,LKA,1850,82.85899865
Sri Lanka,LKA,1860,82.1964267
Sri Lanka,LKA,1870,81.40410636
Sri Lanka,LKA,1880,80.46176614
Sri Lanka,LKA,1890,79.43783442
Sri Lanka,LKA,1900,78.21016348
Sri Lanka,LKA,1910,76.72044785
Sri Lanka,LKA,1920,76.04332094
Sri Lanka,LKA,1930,75.9692661
Sri Lanka,LKA,1940,74.71080341
Sri Lanka,LKA,1950,73.593116
Sri Lanka,LKA,1960,73.93204149
Sri Lanka,LKA,1970,67.33126478
Sri Lanka,LKA,1980,68.39808014
Sri Lanka,LKA,1990,68.19693908
Sri Lanka,LKA,2000,69.11072001
Sri Lanka,LKA,2010,70.99088435
Sudan,SDN,1780,39.81806841
Sudan,SDN,1790,39.53834041
Sudan,SDN,1800,39.23864486
Sudan,SDN,1810,38.91802026
Sudan,SDN,1820,38.37064339
Sudan,SDN,1830,37.75770009
Sudan,SDN,1840,37.08075121
Sudan,SDN,1850,36.32959067
Sudan,SDN,1860,35.49705478
Sudan,SDN,1870,34.48095259
Sudan,SDN,1880,33.3450259
Sudan,SDN,1890,32.07610907
Sudan,SDN,1900,30.66253734
Sudan,SDN,1910,29.06077253
Sudan,SDN,1920,27.26023941
Sudan,SDN,1930,25.40677254
Sudan,SDN,1940,23.17245657
Sudan,SDN,1950,20.74456653
Sudan,SDN,1960,13.98559019
Sudan,SDN,1970,13.73761938
Sudan,SDN,1980,13.51967388
Sudan,SDN,1990,10.53767451
Sudan,SDN,2000,8.02412723
Sudan,SDN,2010,7.147462134
Suriname,SUR,1780,96.98001187
Suriname,SUR,1790,96.97755734
Suriname,SUR,1800,96.97573173
Suriname,SUR,1810,96.97389571
Suriname,SUR,1820,96.97462418
Suriname,SUR,1830,96.97432387
Suriname,SUR,1840,96.97338383
Suriname,SUR,1850,96.97447075
Suriname,SUR,1860,96.97454233
Suriname,SUR,1870,96.97093416
Suriname,SUR,1880,96.96719543
Suriname,SUR,1890,96.96372834
Suriname,SUR,1900,96.96008592
Suriname,SUR,1910,96.95471932
Suriname,SUR,1920,96.93856151
Suriname,SUR,1930,96.91765833
Suriname,SUR,1940,96.8990544
Suriname,SUR,1950,96.87395955
Suriname,SUR,1960,96.90260314
Suriname,SUR,1970,96.87026371
Suriname,SUR,1980,96.94722559
Suriname,SUR,1990,96.85716906
Suriname,SUR,2000,96.79389536
Suriname,SUR,2010,96.73411514
Sweden,SWE,1780,79.08950658
Sweden,SWE,1790,78.73380042
Sweden,SWE,1800,78.42527991
Sweden,SWE,1810,78.47694725
Sweden,SWE,1820,77.66012236
Sweden,SWE,1830,76.58319463
Sweden,SWE,1840,75.60047393
Sweden,SWE,1850,74.26478774
Sweden,SWE,1860,73.37686825
Sweden,SWE,1870,72.01357211
Sweden,SWE,1880,70.73713136
Sweden,SWE,1890,70.43962089
Sweden,SWE,1900,69.42410001
Sweden,SWE,1910,68.23636258
Sweden,SWE,1920,67.24415912
Sweden,SWE,1930,66.75010746
